"cycle","state","modeldate","candidate_name","startdate","enddate","pollster","samplesize","population","weight","influence","pct","house_adjusted_pct","trend_and_house_adjusted_pct","tracking","poll_id","question_id"
2020,"VT",44138,"josephrbidenjr","44097",44125,"surveymonkey",858,"lv",0.0099644,0.0076635,66,64.24128,64.48678,"T",71686,134346
2020,"VT",44138,"josephrbidenjr","44096",44124,"surveymonkey",829,"lv",0.0096588,0.0073427,66,64.24128,64.50285,"T",71573,134121
2020,"VT",44138,"josephrbidenjr","44096",44123,"surveymonkey",785,"lv",0,0,67,65.25658,65.53284,"T",71471,133909
2020,"VT",44138,"josephrbidenjr","44095",44122,"surveymonkey",769,"lv",0.009348,0.0069405,67,65.25658,65.55186,"T",71386,133725
2020,"VT",44138,"josephrbidenjr","44094",44121,"surveymonkey",759,"lv",0.0092644,0.0067961,67,65.25658,65.57535,"T",71304,133564
2020,"VT",44138,"josephrbidenjr","44093",44120,"surveymonkey",730,"lv",0.008951,0.0064867,67,65.25658,65.60562,"T",71246,133447
2020,"VT",44138,"josephrbidenjr","44092",44119,"surveymonkey",651,"lv",0.008022,0.0057422,67,65.25658,65.63232,"T",71185,133320
2020,"VT",44138,"josephrbidenjr","44091",44118,"surveymonkey",610,"lv",0.0075573,0.0053424,66,64.24128,64.64209,"T",71111,133170
2020,"VT",44138,"josephrbidenjr","44089",44117,"surveymonkey",579,"lv",0.0139316,0.0097249,65,63.22701,63.64939,"T",71017,132963
2020,"VT",44138,"josephrbidenjr","44088",44116,"surveymonkey",557,"lv",0.0067446,0.0046481,65,63.22701,63.67144,"T",70970,132800
2020,"VT",44138,"josephrbidenjr","43990",44012,"surveymonkey",113,"lv",0.1127496,0,74.91,73.32545,74.66182,NA,70451,131305
2020,"VT",44138,"josephrbidenjr","44013",44043,"surveymonkey",368,"lv",0.2985707,0,71.18,69.51198,70.98692,NA,70401,131203
2020,"VT",44138,"josephrbidenjr","44044",44074,"surveymonkey",236,"lv",0.1879181,0.0327104,70.48,68.79805,69.96854,NA,70351,131101
2020,"VT",44138,"josephrbidenjr","44075",44104,"surveymonkey",427,"lv",0.0718191,0.0405657,64.06,62.27453,63.14929,"T",70299,130994
2020,"VT",44138,"josephrbidenjr","44077",44089,"braunresearch",586,"lv",0.8636532,0.4111173,55.73,57.28205,58.2062,NA,69647,129842
2020,"UT",44138,"josephrbidenjr","44124",44136,"surveymonkey",1435,"lv",0.3479773,0.3479773,44,42.30967,42.31537,"T",72669,136422
2020,"UT",44138,"josephrbidenjr","44122",44135,"surveymonkey",1519,"lv",0.0513227,0.0501292,43,41.31608,41.30889,"T",72531,136153
2020,"UT",44138,"josephrbidenjr","44121",44134,"surveymonkey",1511,"lv",0.0249719,0.0238104,43,41.31608,41.30848,"T",72430,135956
2020,"UT",44138,"josephrbidenjr","44119",44128,"y2analytics",660,"lv",0.8780674,0.7555463,44,42.87625,42.75739,NA,72411,135868
2020,"UT",44138,"josephrbidenjr","44120",44133,"surveymonkey",1517,"lv",0.024589,0.0228734,44,42.30967,42.30033,"T",72351,135791
2020,"UT",44138,"josephrbidenjr","44105",44132,"surveymonkey",2783,"lv",0.2747538,0.1916887,43,41.31608,41.32626,"T",72248,135588
2020,"UT",44138,"josephrbidenjr","44104",44131,"surveymonkey",2689,"lv",0.0179548,0.012109,43,41.31608,41.33171,"T",72094,135221
2020,"UT",44138,"josephrbidenjr","44101",44129,"surveymonkey",2466,"lv",0.0520788,0.0290673,45,43.30414,43.36729,"T",71984,134987
2020,"UT",44138,"josephrbidenjr","44101",44128,"surveymonkey",2434,"lv",0,0,45,43.30414,43.38609,"T",71899,134813
2020,"UT",44138,"josephrbidenjr","44100",44127,"surveymonkey",2398,"lv",0.018428,0.0094283,45,43.30414,43.40615,"T",71832,134678
2020,"UT",44138,"josephrbidenjr","44098",44126,"surveymonkey",2340,"lv",0.0393532,0.0164734,45,43.30414,43.49363,"T",71771,134547
2020,"UT",44138,"josephrbidenjr","44116",44121,"rmgresearch",1000,"lv",0.8812282,0.5943167,38,40.51583,40.4575,NA,71445,134418
2020,"UT",44138,"josephrbidenjr","44098",44125,"surveymonkey",2304,"lv",0,0,45,43.30414,43.51869,"T",71688,134348
2020,"UT",44138,"josephrbidenjr","44097",44124,"surveymonkey",2279,"lv",0.0214654,0.0079871,45,43.30414,43.54066,"T",71575,134123
2020,"UT",44138,"josephrbidenjr","44095",44123,"surveymonkey",2239,"lv",0.0425502,0.0148431,45,43.30414,43.56149,"T",71473,133911
2020,"UT",44138,"josephrbidenjr","44095",44122,"surveymonkey",2187,"lv",0,0,45,43.30414,43.58289,"T",71388,133727
2020,"UT",44138,"josephrbidenjr","44093",44121,"surveymonkey",2152,"lv",0.0453486,0.0137101,45,43.30414,43.60603,"T",71306,133566
2020,"UT",44138,"josephrbidenjr","44093",44120,"surveymonkey",2112,"lv",0,0,44,42.30967,42.63916,"T",71248,133449
2020,"UT",44138,"josephrbidenjr","44092",44119,"surveymonkey",2002,"lv",0.0247655,0.0063354,44,42.30967,42.66751,"T",71187,133322
2020,"UT",44138,"josephrbidenjr","44091",44118,"surveymonkey",1913,"lv",0.0254299,0.0059139,44,42.30967,42.69522,"T",71113,133172
2020,"UT",44138,"josephrbidenjr","44090",44117,"surveymonkey",1843,"lv",0.0265493,0.0055568,44,42.30967,42.72319,"T",71019,132965
2020,"UT",44138,"josephrbidenjr","44088",44116,"surveymonkey",1783,"lv",0.0537673,0.0100032,44,42.30967,42.75043,"T",70969,132799
2020,"UT",44138,"josephrbidenjr","44100",44108,"y2analytics",1214,"lv",1.222924,0.2275208,40,38.89613,39.222,NA,70578,131811
2020,"UT",44138,"josephrbidenjr","43990",44012,"surveymonkey",412,"lv",0.2159572,0,41.43,39.7579,41.0206,NA,70453,131307
2020,"UT",44138,"josephrbidenjr","44013",44043,"surveymonkey",1037,"lv",0.3906473,0,39.97,38.31084,39.57855,NA,70403,131205
2020,"UT",44138,"josephrbidenjr","44044",44074,"surveymonkey",893,"lv",0.3912228,0,41.46,39.78765,40.9435,NA,70353,131103
2020,"UT",44138,"josephrbidenjr","44075",44104,"surveymonkey",1192,"lv",0.2716615,0,42.3,40.62108,41.54392,"T",70301,130996
2020,"UT",44138,"josephrbidenjr","44081",44086,"rmgresearch",1000,"lv",0.8857145,0,35,37.46625,38.47118,NA,69438,129462
2020,"UT",44138,"josephrbidenjr","44039",44044,"rmgresearch",1000,"rv",0.8440243,0,31,34.20826,35.244,NA,67870,127241
2020,"UT",44138,"josephrbidenjr","43960",43966,"y2analytics",1078,"lv",1.063363,0,39.4,38.29992,40.84112,NA,66525,123970
2020,"UT",44138,"josephrbidenjr","43936",43942,"rmgresearch",964,"rv",0.6436153,0,32,35.23944,37.68404,NA,65940,122163
2020,"UT",44138,"josephrbidenjr","43911",43920,"y2analytics",1266,"lv",1.18056,0,41,39.89028,42.23905,NA,65728,121489
2020,"UT",44138,"josephrbidenjr","43885",43891,"rmgresearch",1000,"rv",0.5939063,0,33,36.26863,38.13718,NA,64734,119714
2020,"UT",44138,"josephrbidenjr","43845",43852,"rmgresearch",1017,"rv",0.6478483,0,31,34.20826,36.32998,NA,63405,116395
2020,"TX",44138,"josephrbidenjr","44131",44137,"swayable",1151,"lv",0.4886183,0.4725775,47.2,47.09702,47.11913,NA,72774,136556
2020,"SC",44138,"josephrbidenjr","44096",44099,"yougov",1080,"lv",1.328531,0,42,42.42631,43.00054,NA,69993,130353
2020,"SC",44138,"josephrbidenjr","44085",44094,"morningconsult",764,"lv",0.84002,0,44,44.00369,44.80875,"T",69637,129829
2020,"SC",44138,"josephrbidenjr","44084",44088,"quinnipiacuniversity",969,"lv",1.367824,0,45,44.39022,45.28009,NA,69491,129444
2020,"SC",44138,"josephrbidenjr","44042",44046,"quinnipiacuniversity",914,"rv",1.306128,0,42,42.26971,43.25962,NA,67951,127225
2020,"SC",44138,"josephrbidenjr","44036",44045,"morningconsult",741,"lv",0.8276941,0,44,44.00369,45.00088,"T",67881,127091
2020,"SC",44138,"josephrbidenjr","44027",44032,"algresearch",591,"lv",0.5650506,0,45,43.42951,44.4605,NA,67684,126743
2020,"SC",44138,"josephrbidenjr","44025",44031,"brilliantcornersresearchstrategies",800,"lv",0.8041003,0,43,42.00259,43.03441,NA,67677,126709
2020,"SC",44138,"josephrbidenjr","44029",44029,"gravismarketing",604,"lv",0.7638013,0,46,45.50649,46.57328,NA,67578,126433
2020,"SC",44138,"josephrbidenjr","43974",43977,"civiqs",591,"rv",0.6887537,0,42,42.69104,44.33715,NA,66546,124015
2020,"SC",44138,"josephrbidenjr","43886",43889,"atlasintel",1100,"rv",0.9533595,0,41.8,42.94234,44.34124,NA,64622,119272
